User_ID,Country,Age,Gender,Occupation,Education_Level,Income_USD,Daily_Usage_Hours,Phone_Checks_Per_Day,Time_on_Social_Media,Time_on_Gaming,Streaming_Usage_Hours,Messaging_Usage_Hours,Work_Related_Usage_Hours,Sleep_Hours,Exercise_Hours,Mental_Health_Score,Depression_Level,Anxiety_Level,Stress_Level,Relationship_Status,Has_Children,Urban_or_Rural,Time_Spent_With_Family_Hours,Online_Shopping_Hours,Internet_Connection_Type,Primary_Device_Brand,Has_Screen_Time_Management_App,Addiction_Level,Monthly_Data_Usage_GB,Has_Night_Mode_On,Age_First_Phone,Push_Notifications_Per_Day,Tech_Savviness_Score,source_dataset
12489,India,18,Other,Salesperson,Bachelor's,15462.08,3.27,67,2.53,1.21,2.31,1.52,3.14,6.84,1.29,31.11,4.4,3.3,64.46,Married,No,Urban,1.52,0.83,3G,Xiaomi,No,2.5,39.35,No,19,106,13.28,global_mobile
12490,Japan,43,Male,Artist,PhD,19150.63,3.93,84,3.08,2.03,3.08,1.05,2.57,6.95,1.62,18.16,9.1,8.1,54.69,In Relationship,Yes,Rural,1.34,0.08,3G,OnePlus,No,9.5,24.37,No,14,132,36.6,global_mobile
12491,Germany,51,Female,Artist,Master's,23954.76,2.65,133,2.39,3.22,2.4,2.44,1.5,6.42,0.89,79.61,8.7,4.7,89.82,In Relationship,No,Urban,1.36,0.28,5G,Apple,Yes,2.5,7.87,Yes,16,93,15.51,global_mobile
12492,Germany,31,Other,Student,High School,29993.14,7.63,111,2.63,2.43,2.33,0.8,1.38,7.53,0.84,90.48,1.0,1.9,10.66,In Relationship,Yes,Rural,2.75,0.49,WiFi,OnePlus,No,2.5,12.32,Yes,19,162,6.54,global_mobile
12493,Mexico,50,Female,Doctor,PhD,35206.64,4.22,84,2.84,1.09,2.1,1.29,3.92,4.32,0.24,26.95,3.6,1.6,71.11,Divorced,Yes,Rural,0.79,0.85,4G,Other,Yes,2.5,21.42,No,16,119,61.22,global_mobile
12494,India,58,Female,Engineer,PhD,12722.45,5.22,62,2.18,3.82,0.83,1.68,1.27,7.3,0.62,47.46,2.6,6.6,98.31,Married,Yes,Rural,0.66,0.75,5G,OnePlus,No,2.5,24.03,No,13,68,43.25,global_mobile
12495,China,70,Female,Unemployed,High School,19707.98,7.54,68,0.12,2.19,0.78,1.29,0.44,7.63,1.59,83.25,5.2,8.8,69.88,Married,Yes,Urban,2.09,1.39,3G,Xiaomi,Yes,9.5,29.55,Yes,12,12,21.06,global_mobile
12496,Brazil,70,Female,Student,,42055.24,4.07,98,0.65,1.99,1.75,1.54,2.91,5.36,0.34,57.39,1.0,7.5,78.39,Single,No,Urban,0.24,0.36,5G,Huawei,No,5.5,12.89,Yes,17,129,14.27,global_mobile
12497,Mexico,18,Other,Engineer,Master's,41826.17,6.83,62,1.4,1.18,2.84,1.12,2.85,5.94,0.0,52.71,5.6,7.7,34.84,Single,Yes,Rural,1.58,0.93,5G,Huawei,Yes,2.5,41.13,No,11,53,15.7,global_mobile
12498,Germany,43,Female,Salesperson,,48698.2,4.38,61,2.23,3.7,2.71,0.93,2.03,6.03,0.2,11.34,1.4,2.7,91.61,In Relationship,No,Urban,2.56,0.13,4G,Apple,No,5.5,21.49,Yes,20,94,28.87,global_mobile
12499,USA,41,Male,Teacher,,32322.14,5.59,50,1.67,0.68,0.07,1.53,0.65,6.52,1.15,93.91,1.9,1.5,31.24,Married,No,Urban,1.18,1.85,WiFi,Other,Yes,9.5,25.27,Yes,14,104,82.64,global_mobile
12500,China,55,Male,Salesperson,,36579.26,3.55,99,2.12,0.2,2.19,1.52,2.17,6.69,0.84,95.85,8.1,3.2,30.7,Single,Yes,Rural,3.14,1.36,5G,Other,Yes,9.5,34.86,No,14,134,2.16,global_mobile
12501,China,25,Male,Engineer,High School,0.0,8.32,95,2.26,2.4,1.85,1.78,1.24,5.66,1.74,45.95,8.0,1.1,81.13,In Relationship,No,Urban,2.45,0.72,WiFi,Other,Yes,9.5,10.57,No,13,56,65.65,global_mobile
12502,India,34,Male,Salesperson,,34499.4,11.6,108,0.87,2.76,1.99,1.16,1.67,5.18,1.7,55.32,2.7,4.5,20.51,Married,Yes,Urban,2.33,0.73,4G,Other,Yes,7.5,12.51,Yes,19,103,58.06,global_mobile
12503,Japan,14,Male,Manager,High School,20238.06,7.05,82,2.11,1.21,2.4,1.55,2.36,7.03,0.48,60.53,3.3,4.2,74.81,In Relationship,No,Rural,2.05,0.11,3G,Xiaomi,Yes,9.5,28.66,Yes,16,130,93.5,global_mobile
12504,Brazil,45,Other,Teacher,Bachelor's,19752.85,3.95,120,4.32,2.41,1.77,1.56,3.63,5.46,1.51,86.62,8.8,6.4,71.38,In Relationship,Yes,Urban,0.98,0.53,3G,Samsung,Yes,7.5,21.94,No,8,106,56.33,global_mobile
12505,Japan,42,Male,Doctor,,26965.31,3.91,113,0.96,1.33,2.53,1.74,1.5,5.96,0.43,72.62,6.4,1.1,32.58,Single,No,Urban,1.69,0.0,3G,Huawei,Yes,2.5,12.68,No,13,111,5.41,global_mobile
12506,Russia,36,Female,Engineer,High School,40261.12,4.14,85,3.66,0.54,1.85,1.52,1.26,5.3,0.4,54.51,4.8,7.4,89.3,Divorced,No,Urban,1.43,1.69,4G,Other,Yes,7.5,35.74,Yes,14,128,48.39,global_mobile
12507,India,69,Other,Student,Bachelor's,25052.15,9.25,44,1.32,0.71,1.76,2.3,1.74,8.6,0.8,61.05,6.4,1.6,67.31,Married,Yes,Urban,1.84,1.53,WiFi,Xiaomi,No,2.5,23.97,No,10,67,90.67,global_mobile
12508,India,23,Other,Salesperson,PhD,32927.68,6.35,83,0.95,3.76,3.06,1.2,2.36,6.46,1.06,25.05,4.1,9.9,48.65,Divorced,Yes,Rural,2.61,0.52,4G,Xiaomi,Yes,9.5,22.26,No,11,94,75.93,global_mobile
12509,Germany,66,Female,Manager,Bachelor's,69530.38,5.93,92,2.51,2.07,0.61,1.1,2.69,6.13,1.3,31.86,5.2,6.9,38.8,In Relationship,No,Urban,0.74,0.59,3G,Other,No,5.5,31.12,Yes,11,161,27.05,global_mobile
12510,India,33,Male,Student,High School,27955.9,5.58,44,2.58,1.41,1.06,1.49,3.1,7.73,1.06,97.33,9.8,3.1,74.31,Single,No,Rural,1.45,1.27,3G,Samsung,No,5.5,14.19,Yes,16,79,70.77,global_mobile
12511,Germany,68,Male,Unemployed,Bachelor's,38778.73,6.63,84,3.51,1.34,2.22,1.66,2.21,5.25,1.25,72.16,2.9,8.8,42.69,Divorced,No,Urban,3.0,0.8,4G,Other,No,7.5,23.51,No,8,23,53.54,global_mobile
12512,UK,24,Female,Artist,,38758.97,7.21,111,3.21,1.9,0.68,1.32,2.02,7.14,0.48,92.09,7.2,0.6,43.24,Married,No,Rural,1.04,0.44,3G,Apple,Yes,7.5,17.68,Yes,8,85,32.49,global_mobile
12513,India,51,Female,Artist,PhD,28124.57,6.97,42,0.6,1.24,3.58,2.12,3.96,5.97,1.78,57.5,1.0,9.9,43.53,Single,Yes,Rural,2.63,1.28,3G,OnePlus,No,7.5,25.87,No,10,116,60.38,global_mobile
12514,Brazil,40,Other,Artist,High School,43739.44,5.66,106,0.0,0.0,0.24,0.74,2.43,7.36,0.4,7.21,9.6,6.5,8.38,Divorced,No,Urban,2.31,0.57,5G,Other,No,5.5,7.5,No,19,101,73.92,global_mobile
12515,Russia,50,Other,Unemployed,,19671.5,5.59,33,1.98,3.55,2.75,2.09,0.0,7.27,1.17,88.2,3.2,6.2,51.97,Divorced,No,Rural,2.5,1.07,3G,Xiaomi,Yes,7.5,24.24,Yes,10,65,84.18,global_mobile
12516,Nigeria,62,Other,Doctor,Bachelor's,2678.99,4.32,87,2.36,1.6,2.39,2.44,1.39,5.63,1.32,95.38,1.0,1.5,57.51,Single,Yes,Urban,2.38,0.33,WiFi,Apple,No,2.5,38.05,No,18,40,15.91,global_mobile
12517,Japan,66,Other,Artist,Bachelor's,10478.38,2.25,51,0.0,1.19,0.67,1.14,2.68,6.47,0.88,9.23,7.0,6.7,71.05,Divorced,Yes,Urban,1.23,1.53,4G,Apple,No,7.5,35.4,No,9,108,71.16,global_mobile
12518,Nigeria,40,Female,Unemployed,Bachelor's,28215.05,3.96,85,1.55,2.59,0.36,1.54,0.0,5.95,0.5,26.97,0.6,2.9,99.51,In Relationship,Yes,Urban,1.66,1.94,WiFi,Xiaomi,No,9.5,33.78,Yes,9,56,3.03,global_mobile
12519,Brazil,55,Other,Manager,Bachelor's,29002.84,6.14,114,3.48,3.05,4.7,1.91,1.32,6.66,1.03,34.87,3.4,5.1,53.1,In Relationship,No,Urban,1.84,0.23,4G,Huawei,No,9.5,15.68,No,17,119,55.51,global_mobile
12520,China,14,Female,Salesperson,Master's,36078.39,7.05,54,1.09,0.16,1.9,2.15,2.22,5.98,1.4,95.94,5.9,9.0,44.43,Divorced,Yes,Rural,1.41,0.09,4G,Huawei,No,5.5,13.0,No,16,90,53.24,global_mobile
12521,Nigeria,55,Male,Engineer,Master's,44680.08,4.67,56,2.59,1.47,1.45,1.14,1.88,7.13,1.04,64.36,4.2,7.8,59.11,In Relationship,No,Rural,1.15,0.06,WiFi,Samsung,No,5.5,29.5,No,14,70,50.67,global_mobile
12522,Mexico,30,Female,Manager,High School,58123.68,6.34,107,2.81,0.8,3.21,0.86,2.34,8.02,0.44,59.22,0.7,4.0,40.94,Single,No,Rural,1.6,0.6,4G,Samsung,No,2.5,11.17,No,15,63,15.85,global_mobile
12523,Nigeria,15,Male,Student,High School,16828.3,6.88,113,3.14,0.84,1.18,1.18,1.84,6.88,1.23,39.85,4.2,5.2,74.3,Single,No,Rural,1.8,0.74,4G,Xiaomi,Yes,9.5,31.05,No,13,81,34.84,global_mobile
12524,UK,24,Female,Salesperson,,37560.68,8.14,51,2.94,0.27,1.08,1.21,4.87,7.29,1.43,7.54,6.4,9.8,89.74,In Relationship,Yes,Urban,0.0,0.51,3G,Xiaomi,Yes,2.5,26.16,Yes,9,115,73.12,global_mobile
12525,UK,39,Female,Artist,Master's,8005.34,5.71,69,1.75,3.08,0.38,1.0,1.25,7.02,0.97,85.52,9.7,0.5,25.33,In Relationship,Yes,Urban,1.22,1.21,4G,Apple,No,5.5,24.01,No,17,118,26.82,global_mobile
12526,UK,36,Other,Student,PhD,25800.2,3.8,115,0.87,0.0,2.84,1.71,1.77,6.91,1.4,56.08,1.9,6.5,73.54,Single,No,Urban,2.06,0.33,4G,Other,Yes,2.5,25.97,No,12,93,10.67,global_mobile
12527,India,49,Other,Student,Master's,13993.18,6.26,54,1.34,1.55,2.24,1.77,1.44,6.99,0.65,59.14,7.9,6.2,89.25,Single,Yes,Urban,0.75,1.02,WiFi,Apple,Yes,5.5,28.77,No,18,87,41.92,global_mobile
12528,Nigeria,62,Other,Engineer,Bachelor's,38353.04,3.59,87,2.42,0.0,2.73,2.33,4.84,6.33,0.74,84.19,1.4,3.9,93.5,Divorced,Yes,Urban,2.48,0.86,3G,Samsung,No,2.5,29.36,No,13,95,70.24,global_mobile
12529,Brazil,62,Other,Engineer,High School,7944.37,5.44,94,2.92,1.83,2.87,1.51,4.25,8.18,0.71,3.91,4.6,8.0,63.5,Married,Yes,Urban,1.07,1.08,3G,Other,Yes,2.5,0.45,Yes,17,137,17.45,global_mobile
12530,USA,51,Female,Teacher,PhD,34375.82,5.01,116,0.73,3.12,1.1,1.8,3.58,6.64,1.44,58.48,2.0,2.1,49.28,Single,Yes,Rural,0.76,0.63,4G,Other,Yes,5.5,13.78,No,18,61,41.8,global_mobile
12531,Mexico,29,Female,Salesperson,Bachelor's,22970.38,2.2,54,1.05,2.61,1.28,2.55,2.02,6.17,1.05,49.41,0.4,8.0,23.33,Single,No,Rural,0.8,0.7,3G,Huawei,No,2.5,0.0,Yes,10,64,23.2,global_mobile
12532,Mexico,20,Other,Artist,PhD,22929.67,7.88,44,3.01,1.07,1.78,2.29,2.84,6.63,0.78,37.94,4.6,6.1,31.42,In Relationship,Yes,Rural,0.36,0.33,WiFi,Huawei,No,2.5,19.31,No,16,130,7.82,global_mobile
12533,Nigeria,22,Male,Unemployed,,29101.06,6.79,86,3.65,2.86,2.91,1.89,2.16,6.37,0.11,25.65,7.5,5.8,96.6,Divorced,No,Urban,1.66,0.61,3G,Other,Yes,7.5,45.92,Yes,18,91,58.76,global_mobile
12534,Japan,66,Other,Doctor,Bachelor's,16040.74,4.95,96,1.74,0.55,0.96,1.93,1.81,6.6,0.92,69.22,10.0,1.4,98.18,In Relationship,No,Rural,2.95,0.25,WiFi,Huawei,Yes,7.5,8.61,No,17,79,14.38,global_mobile
12535,Germany,13,Male,Manager,Master's,19103.16,5.74,113,3.67,4.12,1.69,0.85,2.1,5.75,1.26,46.02,0.6,5.2,24.54,Married,Yes,Urban,1.97,0.49,5G,OnePlus,Yes,9.5,22.57,Yes,11,92,25.34,global_mobile
12536,USA,14,Female,Salesperson,PhD,42342.52,5.33,46,3.63,1.44,1.91,1.22,3.22,6.98,1.12,41.9,7.2,1.3,97.8,Married,Yes,Rural,1.95,0.93,WiFi,Xiaomi,No,5.5,21.86,No,8,84,79.31,global_mobile
12537,Japan,49,Other,Salesperson,Bachelor's,34198.98,8.88,94,1.72,1.13,4.51,0.78,1.17,4.91,1.11,55.34,1.0,3.4,92.35,Single,No,Rural,1.14,0.48,4G,Samsung,No,7.5,43.3,No,12,74,27.75,global_mobile
12538,India,37,Female,Doctor,High School,28444.2,7.1,95,2.73,0.0,0.24,2.25,2.59,5.43,0.88,66.53,0.4,8.9,54.82,Single,No,Rural,0.17,0.78,3G,Huawei,Yes,7.5,15.6,Yes,12,106,27.9,global_mobile
12539,Brazil,70,Other,Artist,Bachelor's,50186.25,2.96,57,1.5,2.22,2.15,1.2,1.88,5.2,1.46,85.98,4.8,4.4,56.63,Married,No,Urban,2.01,0.0,5G,OnePlus,Yes,5.5,26.97,No,14,158,20.39,global_mobile
12540,Germany,37,Other,Engineer,Bachelor's,49562.1,4.29,96,2.79,2.48,2.5,1.05,0.55,6.68,1.39,23.79,4.5,9.5,76.69,Married,No,Urban,2.83,0.38,5G,Apple,Yes,9.5,19.39,Yes,20,103,18.45,global_mobile
12541,Japan,56,Female,Student,,23315.41,3.33,64,0.17,3.28,2.45,1.42,2.34,5.97,0.3,81.62,7.4,8.4,16.39,In Relationship,Yes,Urban,2.06,1.68,5G,Xiaomi,Yes,5.5,17.45,No,13,83,67.07,global_mobile
12542,UK,60,Other,Artist,High School,23251.85,4.42,81,2.98,1.34,2.85,1.43,0.0,6.38,1.16,64.99,9.5,7.2,80.38,In Relationship,No,Urban,2.96,1.19,3G,Other,No,2.5,19.14,Yes,18,143,71.43,global_mobile
12543,Mexico,43,Female,Teacher,High School,0.0,5.09,78,3.3,0.65,1.99,1.3,3.11,6.27,0.31,72.35,5.3,1.3,79.24,Married,Yes,Rural,2.03,0.02,3G,Xiaomi,Yes,9.5,27.27,Yes,17,118,67.81,global_mobile
12544,China,49,Male,Engineer,PhD,49198.24,7.69,44,2.54,0.73,2.49,0.94,0.99,6.68,1.09,49.54,3.6,2.0,52.58,In Relationship,No,Rural,1.75,0.51,4G,Apple,No,5.5,20.14,No,14,123,34.75,global_mobile
12545,China,41,Female,Artist,Bachelor's,50061.41,5.28,67,2.39,2.81,1.0,1.17,0.57,5.1,1.1,49.21,7.5,7.6,47.99,Divorced,No,Rural,2.74,0.76,WiFi,Samsung,No,5.5,34.32,No,17,124,17.27,global_mobile
12546,UK,14,Other,Manager,PhD,33009.13,5.83,89,2.25,2.23,2.63,1.55,2.95,7.39,0.28,25.93,1.9,5.2,76.49,Divorced,Yes,Urban,1.4,1.22,3G,Other,Yes,7.5,23.42,No,13,134,34.65,global_mobile
12547,Russia,13,Other,Engineer,PhD,12878.15,5.61,5,1.08,0.68,1.77,1.29,2.23,7.73,0.94,43.61,9.8,8.5,59.79,Divorced,Yes,Rural,0.99,0.85,5G,Other,No,5.5,20.92,No,9,52,16.17,global_mobile
12548,China,62,Female,Student,High School,37769.47,5.45,26,0.62,1.85,1.83,1.31,2.06,6.41,1.03,69.64,2.5,8.9,18.53,In Relationship,No,Rural,0.16,0.47,WiFi,Huawei,No,9.5,30.9,Yes,17,102,20.96,global_mobile
12549,India,63,Other,Artist,Master's,26493.03,6.62,61,1.9,0.15,3.7,1.89,0.0,4.48,1.47,54.37,6.3,7.4,49.72,Divorced,No,Rural,0.39,0.85,WiFi,Apple,No,7.5,37.57,No,19,62,27.81,global_mobile
12550,Japan,70,Male,Artist,PhD,10160.08,4.14,85,2.26,1.78,2.16,1.6,1.14,6.29,1.08,47.76,9.5,4.6,28.69,Single,No,Rural,2.24,0.8,3G,Huawei,No,7.5,31.96,Yes,11,94,66.79,global_mobile
12551,USA,19,Male,Artist,,32022.92,6.32,72,0.66,0.12,2.18,1.76,2.74,6.51,0.92,95.22,3.4,3.4,75.81,Married,No,Rural,0.29,1.28,3G,Xiaomi,No,9.5,26.03,Yes,19,110,95.08,global_mobile
12552,India,18,Male,Doctor,,27343.3,6.8,47,2.56,2.74,3.39,1.84,1.65,8.44,1.14,68.01,2.5,9.7,46.97,Single,Yes,Urban,1.0,1.08,4G,Xiaomi,Yes,9.5,18.63,Yes,17,132,10.6,global_mobile
12553,USA,50,Male,Salesperson,High School,799.22,9.33,77,1.88,2.42,0.87,1.06,1.89,6.67,1.37,21.82,4.0,2.2,87.07,Single,Yes,Urban,2.49,1.3,WiFi,OnePlus,No,2.5,34.36,Yes,18,166,9.83,global_mobile
12554,USA,16,Other,Student,,38299.74,9.2,81,2.92,3.62,2.14,1.36,1.79,6.92,0.33,89.57,9.6,7.5,52.39,Single,No,Rural,1.47,0.39,WiFi,Samsung,Yes,9.5,35.08,No,12,80,38.16,global_mobile
12555,UK,45,Male,Unemployed,Bachelor's,34670.62,5.44,128,2.44,1.49,2.73,2.18,1.85,6.91,0.47,83.36,8.2,1.5,29.82,Married,Yes,Urban,1.24,2.6,5G,OnePlus,Yes,5.5,28.31,No,13,94,86.04,global_mobile
12556,Brazil,21,Other,Unemployed,Master's,45806.41,4.01,43,1.58,0.57,2.88,2.14,1.84,6.62,1.76,53.46,0.3,3.6,35.01,In Relationship,Yes,Rural,2.54,1.08,3G,Xiaomi,No,2.5,45.59,Yes,12,80,55.98,global_mobile
12557,Japan,43,Female,Student,High School,59338.2,7.65,81,1.81,0.0,2.45,0.94,3.84,6.56,1.02,51.11,5.3,0.8,48.07,Single,No,Rural,1.56,1.01,5G,Xiaomi,Yes,2.5,26.45,Yes,19,36,22.62,global_mobile
12558,Germany,31,Male,Salesperson,Bachelor's,28638.96,3.93,110,3.63,0.82,1.22,1.24,4.71,6.6,1.29,58.48,2.6,8.9,71.13,Single,Yes,Urban,1.15,0.18,5G,Huawei,Yes,7.5,29.41,Yes,9,36,11.9,global_mobile
12559,Nigeria,55,Female,Artist,Master's,29937.39,6.42,57,1.11,2.21,2.78,0.99,2.67,5.52,0.55,39.98,4.4,10.0,22.82,Married,Yes,Urban,1.65,1.07,3G,Xiaomi,Yes,5.5,26.74,Yes,8,101,66.41,global_mobile
12560,China,51,Female,Student,Bachelor's,8072.75,3.85,72,2.92,3.03,2.98,2.08,1.11,8.28,1.28,67.88,8.0,8.2,50.85,Married,Yes,Urban,2.95,0.61,3G,OnePlus,No,7.5,35.41,Yes,15,59,20.54,global_mobile
12561,India,56,Other,Manager,High School,62881.3,6.16,74,1.17,0.0,3.3,2.77,2.68,6.65,0.28,14.33,4.9,6.3,44.56,Married,Yes,Rural,2.54,1.26,5G,Xiaomi,Yes,7.5,29.11,Yes,20,68,39.13,global_mobile
12562,India,13,Male,Unemployed,,42973.7,6.9,68,1.22,2.5,1.32,1.8,0.93,5.57,1.08,29.86,7.8,1.8,98.65,In Relationship,Yes,Urban,1.64,0.2,3G,Other,Yes,9.5,29.13,No,12,118,63.97,global_mobile
12563,Russia,54,Female,Salesperson,Bachelor's,31136.2,5.17,85,2.06,1.02,3.3,1.45,1.38,5.25,1.17,6.88,3.4,8.0,89.26,Divorced,Yes,Urban,3.18,1.07,WiFi,Other,No,9.5,33.53,No,8,151,59.69,global_mobile
12564,China,38,Other,Student,Master's,44227.31,5.64,52,0.26,1.24,1.52,1.73,3.52,6.76,0.77,23.53,8.3,5.1,19.75,Single,No,Urban,1.99,0.98,4G,Apple,No,2.5,16.31,No,18,90,77.37,global_mobile
12565,Nigeria,14,Male,Student,Master's,31634.54,5.63,113,3.17,0.64,3.29,1.02,0.0,7.17,1.71,65.35,7.3,5.3,27.94,Married,Yes,Urban,0.95,0.63,3G,Apple,No,7.5,23.58,Yes,9,126,83.93,global_mobile
12566,Russia,21,Other,Salesperson,PhD,7296.19,4.99,108,2.04,1.18,1.84,1.19,3.69,7.23,1.39,88.56,3.3,2.7,57.27,Single,Yes,Urban,1.72,0.51,4G,OnePlus,No,9.5,21.72,No,12,134,47.56,global_mobile
12567,USA,62,Female,Doctor,PhD,33147.01,5.78,35,1.44,2.99,2.09,0.47,2.57,6.82,1.24,83.14,7.2,7.7,13.72,Single,Yes,Urban,0.66,0.31,3G,Samsung,Yes,9.5,0.41,Yes,12,91,6.27,global_mobile
12568,Germany,49,Other,Manager,PhD,31967.87,4.83,63,3.37,1.9,1.7,0.23,2.29,6.67,1.01,46.91,7.3,0.7,22.91,Married,Yes,Urban,0.0,1.14,4G,Samsung,Yes,2.5,16.25,Yes,12,105,5.69,global_mobile
12569,India,58,Female,Engineer,High School,54625.03,3.27,114,2.53,0.0,2.69,1.59,2.11,4.87,0.58,65.74,8.9,5.7,58.89,Single,No,Rural,0.42,0.99,5G,Apple,No,7.5,24.23,Yes,18,99,6.5,global_mobile
12570,Brazil,64,Female,Engineer,,39674.39,6.79,74,0.91,2.59,1.09,1.74,1.23,5.53,1.06,53.39,7.8,6.6,63.67,Married,Yes,Urban,1.62,0.36,4G,OnePlus,Yes,7.5,22.59,No,9,104,56.65,global_mobile
12571,Nigeria,45,Male,Unemployed,PhD,30110.08,6.64,19,2.46,0.59,2.06,1.48,2.15,6.62,1.65,2.54,4.2,8.6,48.09,Divorced,Yes,Urban,1.19,0.33,WiFi,Samsung,No,5.5,34.58,Yes,19,68,19.7,global_mobile
12572,Mexico,15,Male,Artist,PhD,24508.24,6.32,112,0.91,0.34,1.55,1.15,0.26,6.5,1.33,78.3,5.1,9.4,81.12,In Relationship,Yes,Urban,2.47,0.87,5G,Samsung,No,7.5,46.21,Yes,15,127,92.59,global_mobile
12573,UK,51,Male,Unemployed,Master's,62684.43,4.13,66,1.47,2.46,2.29,1.42,1.57,6.51,0.6,80.25,6.2,8.9,99.34,In Relationship,No,Rural,2.63,0.1,4G,OnePlus,Yes,7.5,18.16,Yes,19,77,19.19,global_mobile
12574,Brazil,12,Female,Salesperson,,25172.13,6.23,58,0.54,1.25,2.49,1.05,2.61,6.92,1.9,87.02,1.5,0.5,47.5,Divorced,Yes,Rural,1.47,1.59,5G,Samsung,No,7.5,23.0,No,8,118,52.06,global_mobile
12575,Russia,12,Other,Artist,Bachelor's,10461.82,3.98,60,1.84,3.23,2.84,1.14,1.71,7.02,0.92,75.56,7.6,8.0,12.68,Married,Yes,Urban,1.03,0.08,3G,Xiaomi,Yes,5.5,7.17,No,15,79,61.56,global_mobile
12576,Brazil,15,Male,Teacher,High School,39317.99,5.31,87,0.81,2.15,2.14,1.01,2.46,7.1,1.3,17.08,8.6,3.7,84.71,Married,Yes,Urban,0.61,0.6,5G,Xiaomi,No,7.5,30.14,Yes,18,101,12.34,global_mobile
12577,Brazil,66,Female,Engineer,High School,45019.76,5.53,96,2.76,1.15,2.45,1.0,0.04,6.29,0.39,14.8,2.6,7.0,62.21,Divorced,Yes,Urban,1.67,0.7,5G,Samsung,Yes,2.5,27.7,Yes,20,106,67.62,global_mobile
12578,Russia,28,Other,Salesperson,High School,31756.75,8.05,67,1.0,1.15,3.18,2.05,1.76,9.07,0.49,23.33,4.9,6.7,95.57,Married,Yes,Rural,1.41,0.63,WiFi,OnePlus,Yes,7.5,17.69,No,16,56,85.86,global_mobile
12579,Germany,44,Female,Unemployed,Master's,43497.98,9.35,124,1.7,1.53,3.06,1.33,0.97,6.03,1.12,34.43,1.9,0.8,50.42,Divorced,Yes,Urban,2.27,0.61,3G,OnePlus,No,9.5,30.99,Yes,16,119,95.66,global_mobile
12580,India,12,Other,Unemployed,,23785.67,4.57,89,0.13,1.36,1.34,1.17,1.32,7.04,0.69,33.87,7.3,2.2,12.11,Married,Yes,Urban,1.18,0.54,WiFi,OnePlus,Yes,2.5,30.7,Yes,14,136,73.75,global_mobile
12581,India,48,Female,Teacher,Bachelor's,415.83,3.94,84,2.21,3.24,1.1,1.25,1.66,7.62,1.23,1.95,9.9,6.2,78.63,Married,No,Rural,2.47,1.33,3G,Huawei,Yes,9.5,36.03,Yes,11,149,86.24,global_mobile
12582,India,33,Other,Salesperson,Master's,13700.2,4.35,69,1.79,1.86,1.24,1.89,2.32,6.8,0.3,37.49,5.1,2.2,72.22,Single,No,Urban,0.0,0.69,WiFi,Other,No,9.5,30.1,No,13,54,87.33,global_mobile
12583,Nigeria,19,Female,Engineer,High School,24073.55,6.18,46,1.31,2.22,2.04,1.34,2.68,5.32,0.9,35.52,5.5,9.1,81.87,Single,No,Urban,1.61,1.19,3G,Samsung,Yes,7.5,12.94,Yes,12,97,4.7,global_mobile
12584,Brazil,37,Male,Teacher,,11217.34,8.83,49,0.83,2.18,1.7,1.5,2.75,6.81,1.05,3.87,0.1,0.4,50.45,Single,No,Urban,1.58,0.66,3G,Huawei,No,2.5,16.64,No,9,79,36.98,global_mobile
12585,Germany,62,Male,Engineer,Bachelor's,40061.75,8.75,75,2.97,0.19,2.45,1.63,0.91,6.37,1.2,74.55,8.1,5.4,81.23,Married,No,Rural,1.15,0.09,3G,OnePlus,No,2.5,34.52,No,16,81,43.85,global_mobile
12586,Germany,26,Female,Doctor,PhD,35029.29,2.8,82,1.57,1.08,1.58,1.85,2.27,5.77,1.46,57.48,9.5,7.4,80.61,In Relationship,No,Urban,0.88,0.36,4G,Samsung,No,2.5,21.84,Yes,16,88,70.47,global_mobile
12587,Mexico,16,Other,Teacher,Master's,35474.7,6.87,96,3.41,1.03,2.59,1.25,3.18,6.58,0.86,97.29,9.9,1.8,2.07,Married,Yes,Rural,1.9,0.69,3G,Other,No,5.5,30.75,No,12,123,95.9,global_mobile
12588,China,44,Male,Doctor,,53383.18,6.56,96,1.46,1.44,2.59,1.6,3.16,7.96,0.47,87.15,5.3,1.3,59.21,Single,No,Rural,0.65,1.4,4G,Apple,No,5.5,44.56,No,14,105,47.23,global_mobile
12589,Germany,68,Male,Doctor,PhD,13128.24,4.16,82,0.2,2.14,2.43,1.44,2.6,6.56,0.95,57.48,7.8,8.9,17.73,Married,No,Rural,0.87,0.47,3G,Samsung,No,9.5,21.19,No,19,102,3.41,global_mobile
12590,USA,31,Other,Salesperson,Master's,51249.74,2.26,94,0.67,2.5,2.5,1.21,0.46,5.27,1.0,36.48,9.7,9.9,97.95,Single,No,Urban,1.59,0.75,WiFi,Samsung,No,9.5,40.78,Yes,14,90,37.36,global_mobile
12591,UK,63,Other,Student,Bachelor's,43181.69,4.03,101,1.91,0.89,3.31,2.11,2.2,6.0,0.36,47.87,1.1,0.8,35.94,Divorced,Yes,Urban,1.93,0.84,4G,Apple,No,2.5,22.46,Yes,11,124,11.73,global_mobile
12592,Brazil,14,Female,Manager,Master's,9900.79,6.43,75,2.18,0.5,0.96,1.65,0.36,7.83,0.42,83.42,2.2,7.1,55.31,Married,Yes,Rural,0.63,1.05,WiFi,Xiaomi,Yes,9.5,29.65,Yes,18,97,19.79,global_mobile
